Tenure Months,Monthly Charges,Total Charges,Churn Value,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
-1.1172721918246462,-1.4542098368974081,-0.9571343406557717,1,-1.5202564604564814,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.3023929662984406,1.1202625020759949,0.10200234743728638,1,0.7912805582577178,False,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1.4495973685829016,1.5025276008260804,2.350889272666349,1,0.5350069700138823,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0.9199258719908678,1.0620917261792426,1.3039734773565694,1,0.6365014604074806,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0.18653456901728277,0.3889727479453962,0.2580282944700109,1,-1.3604026380865644,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.9135523854430948,1.178433277972747,-0.5376532988383973,1,1.3503460428424547,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-1.1987601143772668,0.3191678168692938,-0.9060889509436658,1,0.011464557066904888,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.22090504374582004,0.44049543516823375,-0.06520770183573092,1,0.20007515171500825,False,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.3023929662984406,-0.20603118836995443,-0.3444131891244618,1,-0.17883761242109178,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
-1.2802480369298874,-0.9755474523755615,-0.991723437919636,1,-1.776530048700317,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-1.2395040756535771,-0.6797075063863649,-0.9715170520180417,1,-1.5490132327346677,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-1.2802480369298874,0.18786806555948168,-0.9762818766411252,1,-0.3699855693290351,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.9950403079957154,0.21113637591818266,-0.7586882188536525,1,-1.4712007900995758,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
-1.2802480369298874,-0.6364949300059205,-0.9872233257756128,1,-1.5236396101362681,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.0357842692720256,1.0039209502824906,-0.718165150184189,1,-1.366323150026191,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
-0.506112772679992,0.5850913638258751,-0.3048386735049641,1,1.1143713526773389,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-1.1580161531009565,0.2028262650757895,-0.8869193555850574,1,-0.09679623268626654,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.0421577558197987,-0.648129085185271,0.16231267391649862,1,0.8817798121920096,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
-1.2395040756535771,1.3163811179564737,-0.9002432170310868,1,0.24405609755223415,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0.8384379494382472,0.9989348837770544,1.1986620294371257,1,-0.06211894846845382,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
-0.7098325790615434,0.32082983903777235,-0.5018950547920172,1,1.1126797778374455,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.0357842692720256,0.38731072577691766,-0.785181526132926,1,0.014847706746691496,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.2802480369298874,-1.1583698909082112,-0.9941499689776877,1,0.11211326004055645,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9950403079957154,0.6548962949019775,-0.7150106598087218,1,-1.9025523742723682,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.791320501614164,0.48038396721172105,-0.5169174879786828,1,0.6263520113681208,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-1.2802480369298874,-1.3295581742615106,-0.9964220844229541,1,0.38022787216364506,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.076528230548336,0.8709591768041999,-0.7730929895891775,1,-1.7917542222593568,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
-1.2802480369298874,0.5019902554019434,-0.9721126550959271,1,-0.8520843986986266,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.5468567339563023,1.3895100933695332,-0.15390844169414813,1,-0.5391430533183654,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
-1.2395040756535771,-0.62486077482657,-0.9700831927564657,1,-1.4669718529998426,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-1.1580161531009565,0.17789593254861,-0.8889708772977739,1,-1.8391183177763692,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.1580161531009565,-0.49023697917980086,-0.9282365616917014,1,-0.8520843986986266,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.2802480369298874,-0.3190486958265014,-0.983009985483905,1,-0.6457122682316435,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.2802480369298874,0.6582203392389346,-0.9700390740099557,1,-1.6217509508500798,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
-1.2395040756535771,-0.3456410505221597,-0.9570240437894967,1,-1.5608542566139207,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.8728084241667845,1.0039209502824906,-0.5131012164055652,1,1.335121869283415,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.7098325790615434,0.3191678168692938,-0.5333958398001795,1,0.1814678284761819,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.2802480369298874,-0.5400976442341598,-0.9859438821268218,1,1.087306155239046,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.2395040756535771,0.18620604339100316,-0.9424427980679313,1,1.087306155239046,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-1.2802480369298874,-0.8176553463700914,-0.9896277974604095,1,1.206562181451524,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-1.2395040756535771,-0.6713973955439717,-0.9718258832436119,1,0.40813885702188457,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-1.1987601143772668,-0.7860769251689975,-0.949038550671181,1,-1.7655348122410106,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
-0.791320501614164,1.3994822263804054,-0.4054514749210896,1,-1.6132930766506133,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1.082901717096109,-1.5107185906256815,-0.5222337969331416,1,0.577296341011215,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.6690886177852331,0.9856387064292257,-0.34064103629785414,1,-0.5002368320008195,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
-1.2802480369298874,-1.3295581742615106,-0.9964220844229541,1,0.5798337032710549,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.2802480369298874,0.1928541320649173,-0.9762156985213601,1,-0.8994484942156391,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.1172721918246462,0.6848126939345931,-0.8304032413057078,1,-0.6135723462736707,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0.797693988161937,1.3379874061466956,1.4742497795120342,1,0.37007842312428524,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-0.5876006952326126,1.0089070167879266,-0.22207190505214597,1,0.2043040888147415,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
-1.2802480369298874,0.1729098660431739,-0.9764804110004203,1,-0.26003320473597036,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.9950403079957154,0.3224918612062509,-0.7397612766008492,1,-0.04774056232936074,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.9135523854430948,-0.6630872847015785,-0.8152705112527671,1,-0.28794418959420987,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.3431369275747509,0.375676570597567,-0.25174176208014176,1,-2.0158878885452194,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.2802480369298874,0.2925754621736353,-0.9748921361260592,1,-1.553242169834401,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.1580161531009565,1.0188791497987983,-0.8326091786312093,1,-0.6127265588537242,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.01718523736426863,0.3357880385540801,0.008845614181355987,1,-0.25072954311655715,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.1172721918246462,0.525258565760644,-0.8240280824350082,1,1.1109882029975522,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0.22727853029359305,0.5152864327497723,0.34207450657161986,1,-1.971061155288047,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False
-0.3431369275747509,0.9424261300487813,-0.023052239545396272,1,-1.851805129075569,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0.8791819107145575,0.5867533859943537,0.9118460583754147,1,-0.2135148966389045,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False
-1.2395040756535771,0.18454402122252414,-0.9460164165352438,1,-1.4635887033200559,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.0357842692720256,0.3008855730160285,-0.7818064420249087,1,-1.631054612469493,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.2395040756535771,0.525258565760644,-0.9386265264948136,1,-1.453439254280696,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.4495973685829016,0.36570443758669524,1.3282608473103417,1,0.42420881800087096,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False
0.4309983366751445,1.323029206630388,1.0926226222002666,1,0.7176970527223592,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
1.24587756220135,1.2831406745869012,1.9057972984999019,1,-0.04182005038973417,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-1.2395040756535771,0.8510149107824564,-0.93315580192757,1,-0.2067485972793313,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-1.1580161531009565,0.6648684279128493,-0.8432859152866368,1,0.45465716511895043,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.46536881140368175,-0.761146592641818,-0.6367219441266719,1,0.3184853905075395,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.9135523854430948,0.5136244105812937,-0.63411893808258,1,-0.6795437650295096,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.22090504374582004,-1.1317775362125533,-0.6521635054051828,1,-1.247067123813713,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.1172721918246462,1.0537816153368496,-0.7900566476222844,1,0.8301867795752639,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
-1.2395040756535771,0.6931228047769863,-0.9272880086417358,1,-0.4427232874444471,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.3023929662984406,1.3346633618097385,0.12494409562250247,1,-0.6423291185518569,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
-1.2802480369298874,-0.4702927131580572,-0.9850173884501112,1,-1.6665776841072524,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.2802480369298874,0.8659731102987638,-0.9672816523530788,1,-0.826710776100227,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
-0.8728084241667845,-1.4907743246039378,-0.9126185254271504,1,1.257309426648323,True,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0.9199258719908678,0.6864747161030716,1.143293002567037,1,0.9308354825489153,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0.06430268518835193,0.304209617352986,0.10639216271503438,1,1.1786511965932844,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1.4903413298592119,1.151840923277089,2.084301746879487,1,-0.32262147381202255,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
-1.2802480369298874,-1.4924363467724167,-0.9985839030019457,1,-0.8884532577563327,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-1.2802480369298874,-1.5024084797832884,-0.9987162592414759,1,-0.8064118780215074,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-1.1987601143772668,0.5501888982878235,-0.9042580229634997,1,-1.339257952587898,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.42462485012737144,0.6150077628584902,-0.1929755917287805,1,-0.5053115565204994,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-1.2802480369298874,0.3490842159019089,-0.9741421174353885,1,0.42336303058092434,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.1643896396487294,-1.509056568457203,-0.4856372967030709,1,-0.15261820240274557,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-0.8320644628904743,-0.6448050408483137,-0.7784313579168912,1,-1.280898620611579,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.1236456783724194,1.3662417830108327,1.8146700275834329,1,-0.25072954311655715,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-1.2802480369298874,0.1579516665268661,-0.9766789453597153,1,-1.361248425506511,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.18016108246950976,0.5402167652769517,-0.024794930032542614,1,0.6762534691449732,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-1.1580161531009565,1.2083496770053626,-0.8371092907752324,1,0.013156131906798192,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
-1.0357842692720256,1.1634750784564392,-0.7103340726786586,1,-2.004892652085913,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.791320501614164,-0.29411836329932195,-0.6833775185610297,1,0.08166491292247699,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-1.2802480369298874,-0.32569678450041606,-0.9830982229769248,1,0.402218345082258,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-1.2802480369298874,0.32913994988016554,-0.9744068299144488,1,1.335121869283415,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.3431369275747509,0.5136244105812937,-0.18609306727321573,1,0.014001919326744843,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.1172721918246462,1.0404854379890203,-0.8073291368809615,1,-0.17714603758119846,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
-0.7098325790615434,0.13966942267360125,-0.568470243275654,1,1.0737735565198996,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6347181430566958,-0.648129085185271,-0.061016420917277985,1,0.44366192865964393,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
-0.9950403079957154,0.6233178737008834,-0.7073339979159764,1,-1.2876649199711523,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-1.2802480369298874,0.3175057947008148,-0.9745612455272339,1,-1.3426411022676847,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.2395040756535771,0.3191678168692938,-0.9458620009224588,1,-0.11709513076498619,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.42462485012737144,-0.6996517724081085,-0.6087065400928022,1,-1.1015916875828888,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False
-1.1172721918246462,-1.2082305559625701,-0.9495459162560462,1,-0.2558042676362371,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.8320644628904743,1.160151034119482,-0.46097491740396357,1,-1.5760784301729605,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
-0.506112772679992,0.974004551249875,-0.2209909957626502,1,-1.4678176404197891,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
-1.2395040756535771,0.9773285955868325,-0.9334646331531401,1,-0.5805866368957514,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
-1.076528230548336,0.5219345214236869,-0.7855124167317513,1,0.5333153951739891,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
-1.1172721918246462,0.3175057947008148,-0.8596539702418583,1,0.7371501633811322,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.3087664528462136,1.3296772953043026,0.815601012863782,1,-0.7691972315438548,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
-0.22090504374582004,0.34576017156495187,-0.15615849776615978,1,0.09773487390146338,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.38388088885106114,0.35905634891278065,-0.23149125743203763,1,-1.9338465088103942,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.06430268518835193,1.1717851892988325,0.5279688449916352,1,-1.550704807574561,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-1.2802480369298874,0.6715165165867639,-0.9698625990239156,1,1.0805398558794728,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.9135523854430948,0.706418982124815,-0.6393690689172737,1,-1.2140814144357936,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.791320501614164,-0.6398189743428778,-0.7439746168925572,1,0.38445680926337833,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0.2680224915699033,0.7147290929672082,0.433554727460169,1,-0.8774580212970262,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
-0.01718523736426863,0.5169484549182508,0.1380253039627267,1,1.330047144763735,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.10504664646466222,1.178433277972747,0.5489693683304099,1,-1.4018462216639502,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
